gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
607728692	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanK/K20120608/P00835770.jpg					Paris, Museum National d'Histoire Naturelle, ER						
438344195	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanR/R20100728/P00749074.jpg					Paris, Muséum National d'Histoire Naturelle, SM						
438000753	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanQ/Q20100624/P00751135.jpg					Paris, Muséum National d'Histoire Naturelle, BC						
437831991	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2010/12/01/2/P00751471.jpg											
438684724	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2010/08/31/3/P01337808.jpg											
439358670	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2010/11/02/2/P01654099.jpg											
438025845	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2010/11/02/2/P01654100.jpg											
731855726	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121116/PC0696505.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731855726	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121116/PC0696505_a.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731857578	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121123/PC0696616.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731857578	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121123/PC0696616_a.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731855579	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121106/PC0696358.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731855579	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121106/PC0696358_a.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731855580	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121106/PC0696359.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731855580	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanE/E20121106/PC0696359_a.jpg					Paris, Muséum National d'Histoire Naturelle, FC						
731857339	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanL/L20121210/PC0148168.jpg					Paris, Museum National d'Histoire Naturelle, AA						
731857339	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanL/L20121210/PC0148168_a.jpg					Paris, Museum National d'Histoire Naturelle, AA						
731857340	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanL/L20121210/PC0148167.jpg					Paris, Museum National d'Histoire Naturelle, AA						
731857340	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanL/L20121210/PC0148167_a.jpg					Paris, Museum National d'Histoire Naturelle, AA						
774624189	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanL/L20130131/PC0148277.jpg					Paris, Museum National d'Histoire Naturelle, AA						
774624189	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanL/L20130131/PC0148277_a.jpg					Paris, Museum National d'Histoire Naturelle, AA						
439123458	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/09/25/13/P00729228.jpg											
439123457	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/09/25/13/P00729226.jpg											
438165041	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanK/K20100303/P00752364.jpg					Paris, Museum National d'Histoire Naturelle, ER						
438165041	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/04/1/P00752364.jpg											
439497720	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanK/K20100303/P00752363.jpg					Paris, Museum National d'Histoire Naturelle, ER						
437831999	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanK/K20100303/P00752372.jpg					Paris, Museum National d'Histoire Naturelle, ER						
439205847	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanR/R20100114/P00738853.jpg					Paris, Muséum National d'Histoire Naturelle, CL						
438447176	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/3/P00049895.jpg											
438197995	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00049987.jpg											
438447179	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/3/P00049905.jpg											
437626564	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/5/P00045444.jpg											
438625028	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/2/P00045289.jpg											
438823736	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/5/P00045400.jpg											
437626492	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/2/P00045301.jpg											
439113538	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00045939.jpg											
438817766	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00045937.jpg											
439446858	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00045940.jpg											
439292603	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/16/8/P00045662.jpg											
439113543	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00045941.jpg											
439530716	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00049986.jpg											
437199621	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00049988.jpg											
437199624	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00049999.jpg											
438864207	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00049989.jpg											
439113600	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/3/P00049894.jpg											
439113603	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/3/P00049907.jpg											
439530717	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00049991.jpg											
437944501	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00051034.jpg											
438623869	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00051025.jpg											
437199571	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/16/9/P00051129.jpg											
437958052	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00051024.jpg											
439197578	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/16/9/P00051143.jpg											
436959786	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00051023.jpg											
438573927	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/9/P00051033.jpg											
438960181	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/1/P00051336.jpg											
437628512	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/4/P00051501.jpg											
437865121	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/2/P00051563.jpg											
437865134	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051655.jpg											
439197519	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/2/P00051560.jpg											
438113910	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/5/P00051713.jpg											
438530653	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051634.jpg											
437532186	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051609.jpg											
437199533	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051610.jpg											
438197890	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/2/P00051564.jpg											
437865131	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051636.jpg											
439530624	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051635.jpg											
439530623	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051631.jpg											
439197538	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051632.jpg											
437532189	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051652.jpg											
438867982	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051649.jpg											
437865133	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051654.jpg											
437908195	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/6/P00051771.jpg											
439530625	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051638.jpg											
437532187	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051637.jpg											
438901362	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051656.jpg											
437199537	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051650.jpg											
438530654	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051651.jpg											
437119869	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/5/P00051694.jpg											
439201588	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051653.jpg											
439197540	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051648.jpg											
438955579	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/5/P00051825.jpg											
439113560	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/5/P00051712.jpg											
437536037	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051633.jpg											
438621881	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/5/P00051837.jpg											
438113906	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/5/P00051695.jpg											
437290838	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/5/P00051860.jpg											
438289104	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/5/P00051859.jpg											
437628506	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/4/P00051485.jpg											
439530628	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/04/1/P00051657.jpg											
438289109	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/5/P00051824.jpg											
437290843	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/5/P00051826.jpg											
437159211	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/10/P00055070.jpg											
437492098	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/10/P00055071.jpg											
439289815	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/03/08/10/P00055494.jpg											
436958639	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/03/08/10/P00055505.jpg											
439289816	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/03/08/10/P00055493.jpg											
436958932	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/03/14/8/P00055721.jpg											
438956744	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/03/14/8/P00055722.jpg											
438241195	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/3/P00058112.jpg											
439294666	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/03/08/10/P00058598.jpg											
437961660	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00058784.jpg											
438627495	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00058778.jpg											
439294537	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00058779.jpg											
438294715	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/17/4/P00058777.jpg											
437865293	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/23/1/P00058956.jpg											
437865294	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2012/02/23/1/P00058957.jpg											
438627539	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/7/P00070782.jpg											
439197870	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/16/8/P00070922.jpg											
439530932	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/16/8/P00070884.jpg											
439192010	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00071519.jpg											
437159445	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00071512.jpg											
439574369	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00071600.jpg											
437492405	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00071513.jpg											
437962898	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/10/P00078976.jpg											
436964629	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/10/P00078975.jpg											
437297795	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/10/P00078974.jpg											
438297443	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079447.jpg											
438963852	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079399.jpg											
437279184	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079453.jpg											
438630126	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079448.jpg											
437631995	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079511.jpg											
437824740	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079534.jpg											
437964747	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079513.jpg											
437299737	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079512.jpg											
438630469	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079510.jpg											
437629100	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnerat/LAPI/scanK/K20080212/P00079558.jpg					Paris, Museum National d'Histoire Naturelle, ER						
439294764	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079560.jpg											
438627696	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079561.jpg											
438964253	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079526.jpg											
436966540	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079521.jpg											
438964254	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079519.jpg											
438574277	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079630.jpg											
437575576	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079625.jpg											
438297812	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079520.jpg											
439574374	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079631.jpg											
438907742	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079632.jpg											
438277562	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079633.jpg											
437299738	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079508.jpg											
437243008	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079628.jpg											
438241365	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079627.jpg											
438157773	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079535.jpg											
439574375	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079634.jpg											
436966542	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/5/P00079509.jpg											
439241232	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079624.jpg											
437243007	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/6/P00079626.jpg											
439295726	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/23/7/P00079945.jpg											
438780527	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/12/12/P00074662.jpg											
438907750	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075504.jpg											
438574283	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075510.jpg											
439610298	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075505.jpg											
438245112	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075511.jpg											
438574272	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075501.jpg											
438241370	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075502.jpg											
437963655	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/15/2/P00075589.jpg											
436965430	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/15/2/P00075604.jpg											
438963180	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/15/2/P00075590.jpg											
439296531	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/15/2/P00075601.jpg											
438574284	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075512.jpg											
438574281	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075506.jpg											
438629424	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/15/2/P00075591.jpg											
438963179	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/15/2/P00075592.jpg											
437199891	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075807.jpg											
438296858	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/01/2/P00075895.jpg											
437963836	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/01/2/P00075893.jpg											
438901401	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/14/3/P00075817.jpg											
437963837	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/01/2/P00075894.jpg											
437298779	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/01/2/P00075899.jpg											
436965603	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/01/2/P00075897.jpg											
438296857	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/01/2/P00075896.jpg											
438963336	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/01/2/P00075898.jpg											
437298916	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/25/9/P00076791.jpg											
438297003	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/18/5/P00076808.jpg											
437963959	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/18/5/P00076796.jpg											
438963464	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/25/9/P00076798.jpg											
437963958	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/18/5/P00076797.jpg											
437449157	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076874.jpg											
438629700	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/18/5/P00076793.jpg											
439113974	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076870.jpg											
437116239	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076873.jpg											
439113975	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076877.jpg											
438780406	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076878.jpg											
436965743	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/25/9/P00076795.jpg											
437153142	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076871.jpg											
438484937	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076876.jpg											
438297048	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/16/5/P00076957.jpg											
439484229	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076875.jpg											
438629952	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnerat/LAPI/scanK/K20080108/P00077079.jpg					Paris, Museum National d'Histoire Naturelle, ER						
438780405	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076868.jpg											
439113976	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/03/3/P00076879.jpg											
438531027	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/1/P00077088.jpg											
437242914	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077021.jpg											
437944534	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077022.jpg											
438907666	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077026.jpg											
437865476	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/1/P00077086.jpg											
437611820	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077018.jpg											
439241160	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077023.jpg											
438963714	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077146.jpg											
437242915	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077025.jpg											
438963713	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077143.jpg											
437964258	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077139.jpg											
439574299	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077024.jpg											
438454861	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077019.jpg											
438963717	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077137.jpg											
437569535	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/1/P00077089.jpg											
438629962	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077138.jpg											
437865477	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/1/P00077087.jpg											
438297297	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077140.jpg											
438858719	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/3/P00077072.jpg											
437964257	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077145.jpg											
439610311	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/02/17/8/P00077020.jpg											
436966029	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077141.jpg											
438297299	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077135.jpg											
438297298	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077136.jpg											
438963715	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077144.jpg											
438963716	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/03/02/6/P00077142.jpg											
438295217	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082091.jpg											
437279188	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082246.jpg											
437279187	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082241.jpg											
437908565	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanN/N20140102/P00082250.jpg					Paris, Museum National d'Histoire Naturelle, VDa						
439241251	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082252.jpg											
438907756	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082249.jpg											
439574386	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082253.jpg											
438574296	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082242.jpg											
439157390	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082414.jpg											
438277581	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082240.jpg											
437243020	StillImage	image/jpeg	http://dsiphoto.mnhn.fr/sonnera2/LAPI/scanN/N20140102/P00082251.jpg					Paris, Museum National d'Histoire Naturelle, VDa						
439192032	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082413.jpg											
437908563	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082243.jpg											
438192479	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082415.jpg											
437908564	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082244.jpg											
437492438	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082416.jpg											
438157802	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082418.jpg											
438192480	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082417.jpg											
438157804	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/10/7/P00082430.jpg											
439157391	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082419.jpg											
437575590	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/04/7/P00082245.jpg											
438824072	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082423.jpg											
437492439	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082421.jpg											
438157803	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082420.jpg											
437824777	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082422.jpg											
437159474	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082411.jpg											
437824776	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/05/09/8/P00082412.jpg											
439192142	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/04/19/1/P00130268.jpg											
438824701	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/04/19/1/P00130290.jpg											
437825396	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/04/19/1/P00130269.jpg											
438824703	StillImage	image/jpeg	http://sonneratphoto.mnhn.fr/2011/04/19/1/P00130304.jpg											
